InvoiceNo,InvoiceDate,CustomerID,Country,GrossSale
575476,2011-11-09 16:10:00,15046,United Kingdom,453.23
575480,2011-11-09 16:26:00,15594,United Kingdom,182.55
575481,2011-11-09 16:28:00,15679,United Kingdom,474.4
575482,2011-11-09 16:33:00,15916,United Kingdom,372.28000000000003
575483,2011-11-09 16:43:00,16996,United Kingdom,415.18
575484,2011-11-09 17:02:00,16670,United Kingdom,484.15
575485,2011-11-09 17:03:00,18274,United Kingdom,175.92
575486,2011-11-09 17:07:00,14911,EIRE,826.04
575487,2011-11-09 17:11:00,15450,United Kingdom,429.84
575490,2011-11-09 17:44:00,15031,United Kingdom,230.82
575491,2011-11-09 17:47:00,15531,United Kingdom,1522.31
575492,2011-11-10 08:06:00,18236,United Kingdom,108.5
575493,2011-11-10 08:39:00,18210,United Kingdom,321.37
575494,2011-11-10 09:08:00,17500,United Kingdom,288.0
575495,2011-11-10 09:09:00,14944,United Kingdom,754.6600000000001
575496,2011-11-10 09:09:00,14944,United Kingdom,188.4
575497,2011-11-10 09:10:00,14944,United Kingdom,34.68
575498,2011-11-10 09:52:00,12708,Germany,33.0
575499,2011-11-10 09:56:00,16003,United Kingdom,525.92
575500,2011-11-10 09:57:00,16003,United Kingdom,415.55
575501,2011-11-10 09:59:00,16218,United Kingdom,449.2
575502,2011-11-10 10:10:00,16700,United Kingdom,369.12
575504,2011-11-10 10:29:00,14895,United Kingdom,770.92
575507,2011-11-10 10:32:00,17197,United Kingdom,1013.01
575508,2011-11-10 10:32:00,14646,Netherlands,8111.2
575509,2011-11-10 10:32:00,17101,United Kingdom,471.0
575510,2011-11-10 10:33:00,14646,Netherlands,1549.12
575512,2011-11-10 10:36:00,14121,United Kingdom,1247.41
575514,2011-11-10 10:40:00,12541,Spain,445.03999999999996
575515,2011-11-10 10:41:00,17315,United Kingdom,420.74999999999994
575516,2011-11-10 10:45:00,17340,United Kingdom,3893.79
575517,2011-11-10 10:49:00,14562,United Kingdom,372.42
575519,2011-11-10 10:53:00,12682,France,319.23
575520,2011-11-10 10:56:00,17537,United Kingdom,266.92
575525,2011-11-10 11:06:00,13983,United Kingdom,128.88
575563,2011-11-10 11:22:00,17521,United Kingdom,225.46
575574,2011-11-10 11:37:00,14606,United Kingdom,111.39
575576,2011-11-10 11:45:00,16025,United Kingdom,439.65999999999997
575579,2011-11-10 11:49:00,13081,United Kingdom,72.0
575581,2011-11-10 11:53:00,12659,France,91.68
575582,2011-11-10 11:55:00,16986,United Kingdom,1790.0
575583,2011-11-10 11:55:00,14456,United Kingdom,263.11
575584,2011-11-10 11:55:00,12682,France,245.4
575586,2011-11-10 12:00:00,12981,United Kingdom,185.04
575587,2011-11-10 12:01:00,17461,United Kingdom,382.56
575589,2011-11-10 12:05:00,14262,United Kingdom,514.16
575591,2011-11-10 12:09:00,17791,United Kingdom,106.1
575593,2011-11-10 12:12:00,14226,United Kingdom,320.07
575595,2011-11-10 12:13:00,15452,United Kingdom,125.4
575602,2011-11-10 12:27:00,17059,United Kingdom,844.94
575603,2011-11-10 12:29:00,18125,United Kingdom,197.85
575604,2011-11-10 12:32:00,16011,United Kingdom,256.2
575605,2011-11-10 12:35:00,17188,United Kingdom,350.02
575607,2011-11-10 12:37:00,14096,United Kingdom,4358.0
575609,2011-11-10 12:40:00,17243,United Kingdom,448.5
575610,2011-11-10 12:45:00,16628,United Kingdom,568.21
575611,2011-11-10 12:46:00,17861,United Kingdom,113.5
575612,2011-11-10 12:47:00,17416,United Kingdom,1014.61
575618,2011-11-10 12:57:00,15463,United Kingdom,126.14
575619,2011-11-10 12:59:00,14712,United Kingdom,495.6
575620,2011-11-10 13:01:00,17573,United Kingdom,198.39000000000001
575621,2011-11-10 13:03:00,16892,United Kingdom,137.04
575622,2011-11-10 13:13:00,16743,United Kingdom,352.23
575623,2011-11-10 13:14:00,14064,United Kingdom,256.06
575624,2011-11-10 13:18:00,18217,United Kingdom,303.85
575627,2011-11-10 13:28:00,17977,United Kingdom,288.14
575628,2011-11-10 13:31:00,12844,United Kingdom,151.08
575629,2011-11-10 13:34:00,12599,France,175.54000000000002
575631,2011-11-10 13:41:00,15184,United Kingdom,171.53
575632,2011-11-10 13:44:00,12473,Germany,1013.86
575633,2011-11-10 13:44:00,15355,United Kingdom,150.8
575634,2011-11-10 13:44:00,13266,United Kingdom,301.06
575636,2011-11-10 13:46:00,12473,Germany,40.46
575637,2011-11-10 13:46:00,16904,United Kingdom,356.18
575639,2011-11-10 13:49:00,15289,United Kingdom,241.8
575640,2011-11-10 14:01:00,13148,United Kingdom,240.16
575642,2011-11-10 14:07:00,14466,United Kingdom,486.75
575643,2011-11-10 14:09:00,13267,United Kingdom,384.88
575647,2011-11-10 14:16:00,16440,United Kingdom,856.41
575652,2011-11-10 14:28:00,12748,United Kingdom,469.65
575654,2011-11-10 14:28:00,15238,United Kingdom,299.21000000000004
575655,2011-11-10 14:28:00,16434,United Kingdom,185.18
575656,2011-11-10 14:29:00,13319,United Kingdom,1855.99
575657,2011-11-10 14:30:00,13319,United Kingdom,112.03999999999999
575658,2011-11-10 14:31:00,13319,United Kingdom,24.96
575659,2011-11-10 14:35:00,13576,United Kingdom,543.36
575660,2011-11-10 14:38:00,15297,United Kingdom,149.8
575661,2011-11-10 14:39:00,12617,France,355.53
575668,2011-11-10 14:59:00,18283,United Kingdom,112.35
575671,2011-11-10 15:03:00,12670,France,665.46
575673,2011-11-10 15:04:00,14863,United Kingdom,266.76
575674,2011-11-10 15:06:00,13468,United Kingdom,125.38
575675,2011-11-10 15:07:00,18283,United Kingdom,1.95
575676,2011-11-10 15:09:00,13499,United Kingdom,323.62
575678,2011-11-10 15:23:00,16169,United Kingdom,579.15
575680,2011-11-10 15:23:00,13148,United Kingdom,677.09
575681,2011-11-10 15:32:00,16903,United Kingdom,373.24
575682,2011-11-10 15:37:00,12826,United Kingdom,279.5
575683,2011-11-10 15:51:00,17389,United Kingdom,3782.52
575684,2011-11-10 15:57:00,14397,United Kingdom,300.38
575685,2011-11-10 15:57:00,15694,United Kingdom,600.1800000000001
575686,2011-11-10 15:59:00,17716,United Kingdom,347.68
575687,2011-11-10 16:03:00,16126,United Kingdom,2581.07
575688,2011-11-10 16:15:00,18230,United Kingdom,343.8
575689,2011-11-10 16:16:00,14829,United Kingdom,165.92
575690,2011-11-10 16:20:00,14189,United Kingdom,314.65999999999997
575691,2011-11-10 16:21:00,14180,United Kingdom,179.55
575692,2011-11-10 16:27:00,12508,France,275.19
575693,2011-11-10 16:36:00,16979,United Kingdom,302.64
575694,2011-11-10 16:38:00,12748,United Kingdom,171.85
575695,2011-11-10 16:39:00,17502,United Kingdom,226.60000000000002
575697,2011-11-10 16:51:00,16094,United Kingdom,77.64
575698,2011-11-10 16:51:00,16094,United Kingdom,431.56
575700,2011-11-10 16:58:00,15111,United Kingdom,329.68
575701,2011-11-10 16:59:00,13396,United Kingdom,973.72
575702,2011-11-10 16:59:00,17109,United Kingdom,108.86
575703,2011-11-10 16:59:00,13767,United Kingdom,1735.3000000000002
575705,2011-11-10 17:06:00,15159,United Kingdom,826.7
575706,2011-11-10 17:13:00,14713,United Kingdom,365.0
575707,2011-11-10 17:16:00,12538,Spain,363.95
575708,2011-11-10 17:17:00,13460,United Kingdom,75.98
575709,2011-11-10 17:27:00,14646,Netherlands,162.8
575710,2011-11-10 17:29:00,17901,United Kingdom,110.38
575711,2011-11-10 17:45:00,14560,United Kingdom,65.28
575712,2011-11-10 17:46:00,13606,United Kingdom,30.119999999999997
575713,2011-11-10 17:49:00,13817,Germany,254.28
575718,2011-11-10 18:04:00,16907,United Kingdom,269.77
575723,2011-11-10 18:33:00,14748,United Kingdom,296.98
575724,2011-11-10 18:37:00,14608,United Kingdom,486.65
575725,2011-11-10 18:46:00,13098,United Kingdom,1955.68
575726,2011-11-10 19:12:00,16791,United Kingdom,486.96
575727,2011-11-10 19:32:00,18135,United Kingdom,129.6
575728,2011-11-10 19:40:00,14911,EIRE,1003.03
575729,2011-11-10 19:49:00,17932,United Kingdom,397.06
575730,2011-11-10 19:53:00,14765,United Kingdom,158.61
575731,2011-11-10 20:01:00,13230,United Kingdom,175.53
575732,2011-11-11 08:19:00,12712,Germany,232.65
575733,2011-11-11 08:33:00,13810,Germany,246.01
575734,2011-11-11 08:39:00,12384,Switzerland,292.58
575735,2011-11-11 08:46:00,14156,EIRE,370.8
575736,2011-11-11 08:47:00,12697,Sweden,223.68
575737,2011-11-11 08:59:00,14789,United Kingdom,197.64
575738,2011-11-11 09:02:00,16790,United Kingdom,138.92
575740,2011-11-11 09:25:00,18130,United Kingdom,455.90999999999997
575741,2011-11-11 09:46:00,13727,United Kingdom,110.4
575742,2011-11-11 09:46:00,14309,United Kingdom,328.96000000000004
575743,2011-11-11 10:01:00,12757,Portugal,305.3
575744,2011-11-11 10:03:00,14035,United Kingdom,300.32
575745,2011-11-11 10:14:00,16458,United Kingdom,203.6
575747,2011-11-11 10:19:00,12589,France,515.1800000000001
575750,2011-11-11 10:29:00,12600,Germany,379.58000000000004
575751,2011-11-11 10:32:00,14911,EIRE,1674.65
575753,2011-11-11 10:41:00,17841,United Kingdom,224.43
575754,2011-11-11 10:43:00,17295,United Kingdom,130.49
575755,2011-11-11 10:45:00,17015,United Kingdom,272.58
575756,2011-11-11 10:48:00,18118,United Kingdom,159.57
575757,2011-11-11 10:49:00,17295,United Kingdom,147.1
575760,2011-11-11 10:50:00,15965,United Kingdom,506.4
575764,2011-11-11 11:02:00,15965,United Kingdom,32.5
575765,2011-11-11 11:02:00,17730,United Kingdom,325.01
575766,2011-11-11 11:06:00,12856,United Kingdom,264.12
575767,2011-11-11 11:11:00,17348,United Kingdom,209.73
575787,2011-11-11 11:18:00,12518,Germany,486.96000000000004
575828,2011-11-11 11:34:00,17162,United Kingdom,251.8
575830,2011-11-11 11:34:00,14226,United Kingdom,16.95
575837,2011-11-11 11:37:00,12748,United Kingdom,349.73
575838,2011-11-11 11:38:00,13999,United Kingdom,328.43
575840,2011-11-11 11:56:00,13137,United Kingdom,682.17
575842,2011-11-11 12:01:00,15024,United Kingdom,289.19
575843,2011-11-11 12:02:00,14446,United Kingdom,157.27
575845,2011-11-11 12:07:00,12598,France,336.8
575846,2011-11-11 12:07:00,17364,United Kingdom,904.6
575847,2011-11-11 12:07:00,18209,United Kingdom,139.10000000000002
575848,2011-11-11 12:10:00,14178,United Kingdom,246.86
575849,2011-11-11 12:11:00,14790,United Kingdom,216.74
575850,2011-11-11 12:11:00,17512,United Kingdom,451.68
575851,2011-11-11 12:13:00,14662,United Kingdom,246.31
575852,2011-11-11 12:17:00,17238,United Kingdom,345.99
575853,2011-11-11 12:18:00,16912,United Kingdom,156.43
575854,2011-11-11 12:20:00,14125,United Kingdom,1111.08
575855,2011-11-11 12:24:00,14527,United Kingdom,198.29
575856,2011-11-11 12:28:00,16386,United Kingdom,256.1
575866,2011-11-11 12:41:00,16107,United Kingdom,504.24
575867,2011-11-11 12:44:00,15034,United Kingdom,813.75
575868,2011-11-11 12:44:00,12985,United Kingdom,754.38
575869,2011-11-11 12:45:00,14543,United Kingdom,15.8
575870,2011-11-11 12:46:00,15557,United Kingdom,473.65000000000003
575871,2011-11-11 12:52:00,14911,EIRE,461.32
575873,2011-11-11 12:53:00,17677,United Kingdom,640.84
575874,2011-11-11 12:56:00,17054,United Kingdom,149.01
575876,2011-11-11 13:20:00,15608,United Kingdom,122.4
575877,2011-11-11 13:25:00,14907,United Kingdom,416.56
575878,2011-11-11 13:29:00,13588,United Kingdom,5.43
575880,2011-11-11 13:35:00,12726,France,784.46
575882,2011-11-11 13:40:00,16671,United Kingdom,152.64000000000001
575884,2011-11-11 13:46:00,12685,France,413.12
575885,2011-11-11 13:46:00,16460,United Kingdom,302.62
575886,2011-11-11 13:57:00,12517,Germany,492.94
575887,2011-11-11 14:03:00,17243,United Kingdom,424.2
575888,2011-11-11 14:04:00,12517,Germany,54.0
575889,2011-11-11 14:09:00,16433,United Kingdom,184.26
575890,2011-11-11 14:09:00,15602,United Kingdom,125.03999999999999
575891,2011-11-11 14:12:00,15692,United Kingdom,191.04
575892,2011-11-11 14:22:00,16332,United Kingdom,202.31
575893,2011-11-11 14:23:00,17088,United Kingdom,239.28
575894,2011-11-11 14:25:00,12748,United Kingdom,220.7
575895,2011-11-11 14:50:00,17052,United Kingdom,413.75
575896,2011-11-11 14:52:00,12480,Germany,1136.6799999999998
575897,2011-11-11 14:53:00,15492,United Kingdom,171.72
575898,2011-11-11 15:08:00,16368,United Kingdom,302.48
575899,2011-11-11 15:13:00,16133,United Kingdom,359.9
575902,2011-11-11 15:20:00,15544,United Kingdom,446.02
575903,2011-11-11 15:24:00,13557,United Kingdom,343.38
575904,2011-11-11 15:28:00,18014,United Kingdom,166.42
575905,2011-11-11 15:49:00,13732,United Kingdom,491.86
575908,2011-11-11 15:54:00,13091,United Kingdom,345.82
575910,2011-11-11 16:05:00,14836,United Kingdom,3.0
575911,2011-11-11 16:13:00,17314,United Kingdom,315.72
575914,2011-11-11 16:31:00,17071,United Kingdom,432.16
575915,2011-11-11 16:33:00,15903,United Kingdom,1405.2
575916,2011-11-11 16:49:00,12691,France,176.39999999999998
575917,2011-11-11 16:57:00,13895,United Kingdom,681.96
575918,2011-11-11 16:58:00,17191,United Kingdom,532.17
575919,2011-11-11 17:00:00,15311,United Kingdom,4041.18
575920,2011-11-11 17:01:00,15473,United Kingdom,306.0
575922,2011-11-11 17:10:00,15681,United Kingdom,479.8
575923,2011-11-11 17:11:00,17069,United Kingdom,501.56
575924,2011-11-11 17:13:00,17069,United Kingdom,149.23
575929,2011-11-11 17:23:00,13310,United Kingdom,314.38
575931,2011-11-13 10:35:00,16560,United Kingdom,509.23
575932,2011-11-13 10:35:00,16923,United Kingdom,449.87
575933,2011-11-13 10:41:00,14911,EIRE,1285.4399999999998
575935,2011-11-13 11:20:00,17838,United Kingdom,466.6
575936,2011-11-13 11:21:00,17041,United Kingdom,330.68
575937,2011-11-13 11:24:00,12935,United Kingdom,281.58
575938,2011-11-13 11:30:00,17790,United Kingdom,273.51
575939,2011-11-13 11:37:00,13004,United Kingdom,316.54
575941,2011-11-13 11:39:00,16438,United Kingdom,180.51
575942,2011-11-13 11:44:00,15599,United Kingdom,312.90999999999997
575943,2011-11-13 11:44:00,17920,United Kingdom,255.54000000000002
575944,2011-11-13 11:46:00,16571,United Kingdom,524.9
575945,2011-11-13 11:48:00,15864,United Kingdom,305.28000000000003
575946,2011-11-13 11:50:00,13892,United Kingdom,61.199999999999996
575948,2011-11-13 11:51:00,14661,United Kingdom,107.95
575949,2011-11-13 11:51:00,16711,United Kingdom,445.56
575950,2011-11-13 11:53:00,16983,United Kingdom,433.03999999999996
575951,2011-11-13 11:54:00,13450,United Kingdom,316.44
575952,2011-11-13 11:55:00,16015,United Kingdom,201.51999999999998
575954,2011-11-13 12:03:00,17211,United Kingdom,433.0
575955,2011-11-13 12:05:00,14044,United Kingdom,110.71000000000001
575956,2011-11-13 12:17:00,14487,United Kingdom,152.19
575957,2011-11-13 12:19:00,13170,United Kingdom,116.00999999999999
575958,2011-11-13 12:23:00,15021,United Kingdom,32.17
575959,2011-11-13 12:27:00,14547,United Kingdom,1117.08
575960,2011-11-13 12:28:00,15429,United Kingdom,154.29
575961,2011-11-13 12:29:00,16794,United Kingdom,125.48
575964,2011-11-13 12:31:00,15021,United Kingdom,212.27
575965,2011-11-13 12:32:00,13426,United Kingdom,342.95
575966,2011-11-13 12:38:00,13984,United Kingdom,101.18
575967,2011-11-13 12:40:00,16794,United Kingdom,2.95
575968,2011-11-13 12:47:00,14882,United Kingdom,341.8
575969,2011-11-13 12:47:00,13571,United Kingdom,228.97
575970,2011-11-13 12:50:00,16416,United Kingdom,372.68
575971,2011-11-13 13:00:00,13700,United Kingdom,308.1
575972,2011-11-13 13:01:00,14499,United Kingdom,444.36
575975,2011-11-13 13:18:00,13536,United Kingdom,672.99
575976,2011-11-13 13:26:00,15271,United Kingdom,183.14
575977,2011-11-13 13:27:00,17287,United Kingdom,183.81
575978,2011-11-13 13:27:00,15903,United Kingdom,471.6
575979,2011-11-13 13:30:00,14784,United Kingdom,175.31
575981,2011-11-13 13:41:00,15500,United Kingdom,312.24
575982,2011-11-13 13:42:00,13798,United Kingdom,718.71
575983,2011-11-13 13:45:00,13379,United Kingdom,136.74
575984,2011-11-13 13:50:00,17068,United Kingdom,141.44
575985,2011-11-13 14:09:00,17841,United Kingdom,515.55
575986,2011-11-13 14:11:00,13018,United Kingdom,240.05
575987,2011-11-13 14:14:00,13018,United Kingdom,29.82
575988,2011-11-13 14:18:00,13018,United Kingdom,108.3
575989,2011-11-13 14:20:00,14698,United Kingdom,339.18
576014,2011-11-13 14:29:00,17218,United Kingdom,272.47
576019,2011-11-13 14:31:00,12865,Austria,586.85
576025,2011-11-13 14:34:00,13232,United Kingdom,121.4
576045,2011-11-13 14:42:00,15022,United Kingdom,288.3
576050,2011-11-13 14:44:00,15022,United Kingdom,39.95
576051,2011-11-13 14:45:00,14911,EIRE,2068.4900000000002
576052,2011-11-13 14:48:00,15787,United Kingdom,368.79
576053,2011-11-13 14:53:00,16726,United Kingdom,586.83
576054,2011-11-13 14:55:00,15787,United Kingdom,87.21000000000001
576055,2011-11-13 15:02:00,15449,United Kingdom,326.82
576056,2011-11-13 15:04:00,17720,United Kingdom,308.34
576057,2011-11-13 15:05:00,15861,United Kingdom,144.94
576057,2011-11-13 15:06:00,15861,United Kingdom,74.85
576058,2011-11-13 15:15:00,15654,United Kingdom,595.02
576059,2011-11-13 15:19:00,15411,United Kingdom,367.62
576060,2011-11-13 15:25:00,13681,United Kingdom,179.67000000000002
576061,2011-11-13 15:29:00,13146,United Kingdom,228.91
576062,2011-11-13 15:30:00,12867,United Kingdom,1011.08
576063,2011-11-13 15:37:00,15502,United Kingdom,330.45
576064,2011-11-13 15:37:00,12508,France,123.08
576065,2011-11-13 15:42:00,15005,United Kingdom,340.40999999999997
576066,2011-11-13 15:44:00,16898,United Kingdom,189.34
576067,2011-11-13 15:48:00,14227,United Kingdom,319.06
576068,2011-11-13 15:52:00,14788,United Kingdom,368.45
576069,2011-11-13 15:57:00,13603,United Kingdom,164.34
576070,2011-11-13 15:58:00,13451,United Kingdom,512.76
576071,2011-11-13 16:03:00,18069,United Kingdom,254.7
576073,2011-11-13 16:13:00,16930,United Kingdom,173.44
576074,2011-11-13 16:14:00,13178,United Kingdom,306.48
576075,2011-11-13 16:16:00,15861,United Kingdom,487.21
576076,2011-11-13 16:18:00,14382,United Kingdom,626.0699999999999
576077,2011-11-13 16:22:00,16720,United Kingdom,155.24
576078,2011-11-13 16:22:00,14432,United Kingdom,581.07
576079,2011-11-13 16:24:00,16877,United Kingdom,134.77
576080,2011-11-14 08:10:00,18211,United Kingdom,49.2
576081,2011-11-14 08:16:00,15203,United Kingdom,310.08
576082,2011-11-14 08:22:00,12428,Finland,408.34000000000003
576083,2011-11-14 08:22:00,17404,Sweden,1238.48
576084,2011-11-14 08:27:00,15365,United Kingdom,15.0
576085,2011-11-14 08:28:00,15365,United Kingdom,218.72
576086,2011-11-14 08:29:00,15365,United Kingdom,135.45
576087,2011-11-14 08:31:00,12689,France,736.5799999999999
576088,2011-11-14 08:41:00,17450,United Kingdom,1314.94
576089,2011-11-14 08:56:00,17663,United Kingdom,303.63
576090,2011-11-14 08:56:00,17450,United Kingdom,3174.3999999999996
576091,2011-11-14 09:00:00,16779,United Kingdom,319.3
576092,2011-11-14 09:00:00,18263,United Kingdom,401.76
576093,2011-11-14 09:05:00,17744,United Kingdom,303.06
576094,2011-11-14 09:12:00,16401,United Kingdom,309.47999999999996
576095,2011-11-14 09:13:00,14904,United Kingdom,396.96
576096,2011-11-14 09:20:00,13549,United Kingdom,86.0
576097,2011-11-14 09:21:00,14494,United Kingdom,139.56
576098,2011-11-14 10:01:00,14862,United Kingdom,537.1
576099,2011-11-14 10:28:00,13021,United Kingdom,392.57
576111,2011-11-14 10:33:00,15113,United Kingdom,78.0
576112,2011-11-14 10:34:00,14902,United Kingdom,332.66
